,venue,latitude,longitude,category,center_lat,center_long
2,Gregtonia,42.481786,-74.255639,Farm,42.495525365643374,-74.26680236019102
3,Wattles Inn,42.4801604814986,-74.25518950962937,B & B,42.495525365643374,-74.26680236019102
0,Creekside Flea Market,42.487769,-74.27241,Flea Market,42.49571595390744,-74.29722400506671
0,None,42.49589846780066,-74.32764593889175,None,42.49589846780066,-74.32764593889175
0,None,42.496072907113366,-74.35806814916256,None,42.496072907113366,-74.35806814916256
0,Rottie's Pond,42.44540637048318,-73.31987857818604,Lake,42.46590054521998,-73.30926474181811
1,Forthill Farms,42.444745,-73.300449,Garden Center,42.46590054521998,-73.30926474181811
0,Blueberry Hill Market Cafe,42.46674643802984,-73.39162354550662,Café,42.46678142575109,-73.37005886893405
1,M&M'S Tap and Tavern,42.46738,-73.39031,Restaurant,42.46678142575109,-73.37005886893405
2,Mario's Restaurant,42.46985177724016,-73.3881874098559,Italian,42.46678142575109,-73.37005886893405
3,Jimmy D's,42.46598686131865,-73.39252632625649,Greek,42.46678142575109,-73.37005886893405
4,Family Dollar,42.467678,-73.390794,Discount Store,42.46678142575109,-73.37005886893405
5,Stewart's Shops,42.46848197,-73.3891678,Convenience Store,42.46678142575109,-73.37005886893405
6,China City Takeout,42.4672219068466,-73.38995933532715,Asian,42.46678142575109,-73.37005886893405
7,Bucky's Bagels,42.46788069016679,-73.39101830182432,Bagels,42.46678142575109,-73.37005886893405
8,Hitchin' Post,42.466371116714505,-73.39363932609558,American,42.46678142575109,-73.37005886893405
9,The K Shack,42.4659,-73.394473,Vegetarian / Vegan,42.46678142575109,-73.37005886893405
10,"Border, Route 20, Massachusetts/ New York",42.447947,-73.375161,Border Crossing,42.46678142575109,-73.37005886893405
11,Theater Barn,42.46641765187666,-73.39969021548515,Theater,42.46678142575109,-73.37005886893405
0,Blueberry Hill Market Cafe,42.46674643802984,-73.39162354550662,Café,42.4672097791717,-73.40045694224207
1,M&M'S Tap and Tavern,42.46738,-73.39031,Restaurant,42.4672097791717,-73.40045694224207
2,Jimmy D's,42.46598686131865,-73.39252632625649,Greek,42.4672097791717,-73.40045694224207
3,Mario's Restaurant,42.46985177724016,-73.3881874098559,Italian,42.4672097791717,-73.40045694224207
4,Family Dollar,42.467678,-73.390794,Discount Store,42.4672097791717,-73.40045694224207
5,Stewart's Shops,42.46848197,-73.3891678,Convenience Store,42.4672097791717,-73.40045694224207
6,Hitchin' Post,42.466371116714505,-73.39363932609558,American,42.4672097791717,-73.40045694224207
7,Bucky's Bagels,42.46788069016679,-73.39101830182432,Bagels,42.4672097791717,-73.40045694224207
8,China City Takeout,42.4672219068466,-73.38995933532715,Asian,42.4672097791717,-73.40045694224207
9,Smitty's Pizza,42.46888732910156,-73.4231185913086,Pizza,42.4672097791717,-73.40045694224207
10,Shadowbrook Farm,42.463102,-73.424775,Farmer's Market,42.4672097791717,-73.40045694224207
0,Smitty's Pizza,42.46888732910156,-73.4231185913086,Pizza,42.46763007403748,-73.43085567211517
1,Shadowbrook Farm,42.463102,-73.424775,Farmer's Market,42.46763007403748,-73.43085567211517
2,H L Fuel & Propane Company,42.485457248529485,-73.44407122778625,Construction,42.46763007403748,-73.43085567211517
3,Galiana Retreat LLC,42.4571647644043,-73.45698547363281,Yoga Studio,42.46763007403748,-73.43085567211517
0,J. Davis Flooring,42.46671235,-73.46722714,Furniture / Home,42.46804230986627,-73.46125504609996
1,Galiana Retreat LLC,42.4571647644043,-73.45698547363281,Yoga Studio,42.46804230986627,-73.46125504609996
2,CDS Document Shredding,42.4834162,-73.4737638,Office Supplies,42.46804230986627,-73.46125504609996
3,H L Fuel & Propane Company,42.485457248529485,-73.44407122778625,Construction,42.46804230986627,-73.46125504609996
0,Hand Hollow Public Conservation Area,42.47184222489462,-73.49858097403875,Trail,42.46844648618517,-73.49165505174147
1,A Lake In The Woods,42.471739,-73.49909,Lake,42.46844648618517,-73.49165505174147
2,J. Davis Flooring,42.46671235,-73.46722714,Furniture / Home,42.46844648618517,-73.49165505174147
3,CDS Document Shredding,42.4834162,-73.4737638,Office Supplies,42.46844648618517,-73.49165505174147
4,Raven & Boar,42.46683883666992,-73.46444702148438,Farmer's Market,42.46844648618517,-73.49165505174147
5,Lebanon Valley Campground,42.490106,-73.490223,Campground,42.46844648618517,-73.49165505174147
6,Lebanon Valley Clubhouse,42.49052054733371,-73.48654539418406,Bar,42.46844648618517,-73.49165505174147
0,Nana’s/Springervale Farm,42.46637725830078,-73.53460693359375,Farm,42.469230658447856,-73.55245690816628
1,Old Chatham Bike Route,42.45948120783596,-73.53372875728392,Bike Trail,42.469230658447856,-73.55245690816628
2,Honey Sucle Rock,42.484801,-73.563429,River,42.469230658447856,-73.55245690816628
3,Dingman's Family Campground,42.4913526,-73.55269067,Campground,42.469230658447856,-73.55245690816628
4,Kinderhook Creek,42.46929057597153,-73.58267271604062,River,42.469230658447856,-73.55245690816628
0,Taconic,42.47546197215697,-73.61745560164059,Travel,42.46998258722686,-73.61326114171727
1,Chatham Ridge Farm,42.45774753779862,-73.60795766615033,Farm,42.46998258722686,-73.61326114171727
2,Springervale Farm,42.4773123224718,-73.62851198516373,Farm,42.46998258722686,-73.61326114171727
3,Kinderhook Lake Bay,42.47739838,-73.6286635,Lake,42.46998258722686,-73.61326114171727
4,Niverville Pub,42.47742367,-73.62866195,Pub,42.46998258722686,-73.61326114171727
5,Behn's Best Perennials,42.46622467041016,-73.5909423828125,Flower Shop,42.46998258722686,-73.61326114171727
0,Doughnut Pond,42.47173575460433,-73.65734317638763,Lake,42.4703464592258,-73.64366411876073
1,Patterson Thruway Stop,42.48198910212187,-73.6427239981028,Rest Areas,42.4703464592258,-73.64366411876073
2,Kinderhook Lake Bay,42.47739838,-73.6286635,Lake,42.4703464592258,-73.64366411876073
3,Niverville Pub,42.47742367,-73.62866195,Pub,42.4703464592258,-73.64366411876073
4,Springervale Farm,42.4773123224718,-73.62851198516373,Farm,42.4703464592258,-73.64366411876073
5,Lebanon Valley Dragway,42.48332109435464,-73.63873990437571,Racetrack,42.4703464592258,-73.64366411876073
6,Cp Akers LLCRenovation Specialists,42.4582539,-73.660355,Construction,42.4703464592258,-73.64366411876073
7,Olde Kinderhook Golf Course,42.47547149658203,-73.66741180419922,Golf Course,42.4703464592258,-73.64366411876073
8,Taconic,42.47546197215697,-73.61745560164059,Travel,42.4703464592258,-73.64366411876073
9,Antique Restoration and Sales,42.45023557296697,-73.64747285842896,Antiques,42.4703464592258,-73.64366411876073
10,Countryside Glass Company,42.4533784,-73.6634423,Automotive,42.4703464592258,-73.64366411876073
11,The Red Balloon Bookshop,42.45261386279496,-73.66217768074014,Bookstore,42.4703464592258,-73.64366411876073
0,Olde Kinderhook Golf Course,42.47547149658203,-73.66741180419922,Golf Course,42.470702269071246,-73.67406765269747
1,Period Picks,42.47359372982408,-73.68552080409953,Antiques,42.470702269071246,-73.67406765269747
2,i Love NY Sign,42.49100824059485,-73.68334812688549,Historic Site,42.470702269071246,-73.67406765269747
3,Exit B1 - Albany / Hudson / Rensselaer / I-90 / US Rt 9,42.48401073326174,-73.67188083523433,Road,42.470702269071246,-73.67406765269747
4,knickerbocker lake,42.462751191625216,-73.69099837667598,Lake,42.470702269071246,-73.67406765269747
5,I-90 Toll Booth,42.48619923870889,-73.67292125272643,Toll Booth,42.470702269071246,-73.67406765269747
6,The Red Balloon Bookshop,42.45261386279496,-73.66217768074014,Bookstore,42.470702269071246,-73.67406765269747
7,Fernando,42.477261,-73.647534,Moving Target,42.470702269071246,-73.67406765269747
0,O Kenny's,42.45070022506494,-73.69315372939145,Ice Cream,42.47105001635495,-73.70447173106172
1,knickerbocker lake,42.462751191625216,-73.69099837667598,Lake,42.47105001635495,-73.70447173106172
2,Period Picks,42.47359372982408,-73.68552080409953,Antiques,42.47105001635495,-73.70447173106172
3,Kassos,42.452535,-73.69416,Greek,42.47105001635495,-73.70447173106172
4,ClubLife SportsZone,42.48340301389853,-73.68307797756765,Recreation Center,42.47105001635495,-73.70447173106172
5,Dutch Hollow Farm,42.457874,-73.725246,Farm,42.47105001635495,-73.70447173106172
6,the mac-haydn theatre,42.48045349121094,-73.67933654785156,Theater,42.47105001635495,-73.70447173106172
0,Columbia Gas & Electric Corp.,42.45733642578125,-73.74050903320312,Home Services,42.471389700677854,-73.73487634138625
1,Dutch Hollow Farm,42.457874,-73.725246,Farm,42.471389700677854,-73.73487634138625
0,Yanni's Too,42.47439877591863,-73.78983604045717,Seafood,42.47172132165016,-73.76528147120246
1,United States Postal Service,42.48066985280607,-73.7697916515981,Post Office,42.47172132165016,-73.76528147120246
2,Coeymans Landing Marina,42.47494147612876,-73.78968226504035,Harbor / Marina,42.47172132165016,-73.76528147120246
3,Coeymans Landing Park & Boat Launch,42.4733200261112,-73.79371317260367,Farmer's Market,42.47172132165016,-73.76528147120246
4,Hannacroix Creek Preserve,42.46222726037628,-73.79186145469829,Preserve,42.47172132165016,-73.76528147120246
0,Yanni's Too,42.47439877591863,-73.78983604045717,Seafood,42.4720448788913,-73.79568710804041
1,CVS pharmacy,42.46697680134114,-73.81517462755865,Pharmacy,42.4720448788913,-73.79568710804041
2,Rite Aid,42.468201,-73.817046,Pharmacy,42.4720448788913,-73.79568710804041
3,SUBWAY,42.46582906841315,-73.81619903924968,Sandwiches,42.4720448788913,-73.79568710804041
4,Boathouse Grille,42.4506370434944,-73.78724261679304,American,42.4720448788913,-73.79568710804041
5,Ravena Shop 'n Save,42.46722249014003,-73.81404925792526,Supermarket,42.4720448788913,-73.79568710804041
6,Cumberland Farms,42.4674054,-73.8160554,Convenience Store,42.4720448788913,-73.79568710804041
7,Dunkin',42.4693033,-73.8158711,Café,42.4720448788913,-73.79568710804041
8,Family Dollar,42.4736921816798,-73.81876448477028,Discount Store,42.4720448788913,-73.79568710804041
9,KeyBank,42.47726708323128,-73.81964519619942,Bank,42.4720448788913,-73.79568710804041
10,Stewart's Shops,42.468720964624254,-73.81663638897857,Convenience Store,42.4720448788913,-73.79568710804041
11,Coeymans Landing Park & Boat Launch,42.4733200261112,-73.79371317260367,Farmer's Market,42.4720448788913,-73.79568710804041
12,Coeymans Landing Marina,42.47494147612876,-73.78968226504035,Harbor / Marina,42.4720448788913,-73.79568710804041
13,Hannacroix Creek Preserve,42.46222726037628,-73.79186145469829,Preserve,42.4720448788913,-73.79568710804041
14,Szechuan Chinese Restaurant,42.471944,-73.811674,Chinese,42.4720448788913,-73.79568710804041
15,"Port Of Coeymans, Ny",42.4844856262207,-73.79083251953125,Harbor / Marina,42.4720448788913,-73.79568710804041
16,Marco's Diner & Restaurant,42.46496,-73.816345,American,42.4720448788913,-73.79568710804041
17,The Village Pizzeria,42.473384850869145,-73.81861838660716,Pizza,42.4720448788913,-73.79568710804041
18,Green Acres Sod Farm,42.47967773311813,-73.81906986236572,Construction,42.4720448788913,-73.79568710804041
0,CVS pharmacy,42.46697680134114,-73.81517462755865,Pharmacy,42.47236037202997,-73.82609323942886
1,Rite Aid,42.468201,-73.817046,Pharmacy,42.47236037202997,-73.82609323942886
2,SUBWAY,42.46582906841315,-73.81619903924968,Sandwiches,42.47236037202997,-73.82609323942886
3,Cumberland Farms,42.4674054,-73.8160554,Convenience Store,42.47236037202997,-73.82609323942886
4,Dunkin',42.4693033,-73.8158711,Café,42.47236037202997,-73.82609323942886
5,Family Dollar,42.4736921816798,-73.81876448477028,Discount Store,42.47236037202997,-73.82609323942886
6,KeyBank,42.47726708323128,-73.81964519619942,Bank,42.47236037202997,-73.82609323942886
7,Ravena Shop 'n Save,42.46722249014003,-73.81404925792526,Supermarket,42.47236037202997,-73.82609323942886
8,Stewart's Shops,42.468720964624254,-73.81663638897857,Convenience Store,42.47236037202997,-73.82609323942886
9,The Village Pizzeria,42.473384850869145,-73.81861838660716,Pizza,42.47236037202997,-73.82609323942886
10,Marco's Diner & Restaurant,42.46496,-73.816345,American,42.47236037202997,-73.82609323942886
11,Szechuan Chinese Restaurant,42.471944,-73.811674,Chinese,42.47236037202997,-73.82609323942886
0,Joralemon Park DGC,42.47302527840668,-73.86690249768638,Golf Course,42.47266780070409,-73.85649985289525
1,Joralemon Park,42.47527296012692,-73.86646606130991,Park,42.47266780070409,-73.85649985289525
2,R K Winners Circle,42.46711349487305,-73.866455078125,Bar,42.47266780070409,-73.85649985289525
3,Sycamore Country Club,42.47361755371094,-73.87646484375,Golf Course,42.47266780070409,-73.85649985289525
4,Dr Jah And The love prophets,42.462729,-73.839516,Concert Hall,42.47266780070409,-73.85649985289525
0,United States Postal Service,42.4709452,-73.8943486,Post Office,42.47325846325663,-73.91731447616549
1,Albany NY Roofing Pros,42.4909523119287,-73.90720188617706,Home Services,42.47325846325663,-73.91731447616549
2,Secret Alcove,42.45514449682568,-73.93100786869434,Beach,42.47325846325663,-73.91731447616549
0,United States Postal Service,42.468678314010326,-73.92536137999741,Post Office,42.473541696457104,-73.94772246101813
1,Secret Alcove,42.45514449682568,-73.93100786869434,Beach,42.473541696457104,-73.94772246101813
0,None,42.47381686383722,-73.97813087804639,None,42.47381686383722,-73.97813087804639
0,Bear Swamp Preserve,42.48554526959271,-74.02011152963728,Preserve,42.47408396508109,-74.00853971477179
1,Vince Anna's Italian Restaurant,42.457913,-74.01806,Italian,42.47408396508109,-74.00853971477179
0,Bear Swamp Preserve,42.48554526959271,-74.02011152963728,Preserve,42.47434299988217,-74.03894895871476
1,peony place,42.494528,-74.035798,Beach,42.47434299988217,-74.03894895871476
0,Eight Mile Creek Farm,42.4815625,-74.07515409999999,Business Services,42.47459396794309,-74.06935859739471
0,Eight Mile Creek Farm,42.4815625,-74.07515409999999,Business Services,42.47483686897579,-74.09976861832999
0,RENSSELAERVILLE TRANSFER,42.45638676,-74.1369237,Thrift / Vintage,42.47507170270142,-74.13017900903799
0,None,42.47529846885043,-74.1605897570351,None,42.47529846885043,-74.1605897570351
0,None,42.47551716716248,-74.19100084983681,None,42.47551716716248,-74.19100084983681
0,Schoharie / Albany county Line,42.468919,-74.242907,Border Crossing,42.475727797386526,-74.22141227495771
0,Wattles Inn,42.4801604814986,-74.25518950962937,B & B,42.47593035928073,-74.25182401991155
1,Gregtonia,42.481786,-74.255639,Farm,42.47593035928073,-74.25182401991155
2,Broome Flea Market,42.48772471419412,-74.25574539781782,Flea Market,42.47593035928073,-74.25182401991155
3,Creekside Flea Market,42.487769,-74.27241,Flea Market,42.47593035928073,-74.25182401991155
0,Creekside Flea Market,42.487769,-74.27241,Flea Market,42.47612485261258,-74.2822360722112
1,Wattles Inn,42.4801604814986,-74.25518950962937,B & B,42.47612485261258,-74.2822360722112
2,Gregtonia,42.481786,-74.255639,Farm,42.47612485261258,-74.2822360722112
0,None,42.47648963270525,-74.34306104889565,None,42.47648963270525,-74.34306104889565
0,The Roasted Garlic,42.442164,-73.276821,American,42.44618549372394,-73.2945956937232
1,Berkshire Humane Society,42.43856,-73.277119,Animal Shelter,42.44618549372394,-73.2945956937232
2,O'Connell's Convenience Plus,42.44281876012312,-73.27669507135805,Gas Station,42.44618549372394,-73.2945956937232
3,McDonald's,42.4426557,-73.2749539,Fast Food,42.44618549372394,-73.2945956937232
4,Pittsfield Municipal Airport,42.42562616267645,-73.29154934903117,Terminal,42.44618549372394,-73.2945956937232
5,Flo's Diner,42.43589,-73.306855,Diner,42.44618549372394,-73.2945956937232
6,Sean's Variety,42.43592376,-73.30705225467682,Deli / Bodega,42.44618549372394,-73.2945956937232
7,Best Western Plus Berkshire Hills Inn & Suites,42.4343195676233,-73.31198751926422,Hotel,42.44618549372394,-73.2945956937232
8,Dunkin',42.442969825088646,-73.2769655195941,Donuts,42.44618549372394,-73.2945956937232
9,Wild Acres Park,42.42908732999334,-73.28122667962984,Park,42.44618549372394,-73.2945956937232
0,Hancock Shaker Village,42.430534111473534,-73.33923870624194,History Museum,42.44663368717361,-73.3249826552906
1,Fontaine's Auction Gallery,42.430888,-73.31763199999999,Antiques,42.44663368717361,-73.3249826552906
